"","Resultat","Kontor","Kon","Alder","Utbildare"
"2670","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2671","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2672","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2673","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2674","Godkänd","Sollentuna","Man",19,"Privatist"
"2675","Underkänd","Sollentuna","Man",19,"Privatist"
"2676","Godkänd","Sollentuna","Man",19,"Privatist"
"2677","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2678","Underkänd","Sollentuna","Man",19,"Privatist"
"2679","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2680","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2681","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2682","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2683","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2684","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2685","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2686","Underkänd","Sollentuna","Man",19,"Privatist"
"2687","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2688","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2689","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2690","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2691","Underkänd","Sollentuna","Man",19,"Privatist"
"2692","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2693","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2694","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2695","Godkänd","Sollentuna","Man",19,"Privatist"
"2696","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2697","Godkänd","Sollentuna","Man",19,"Privatist"
"2698","Underkänd","Sollentuna","Man",19,"Privatist"
"2699","Underkänd","Sollentuna","Man",19,"Privatist"
"2700","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2701","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2702","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2703","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2704","Godkänd","Sollentuna","Man",19,"Privatist"
"2705","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2706","Underkänd","Sollentuna","Man",19,"Privatist"
"2707","Godkänd","Sollentuna","Man",19,"Privatist"
"2708","Underkänd","Sollentuna","Man",19,"Privatist"
"2709","Godkänd","Sollentuna","Man",19,"Privatist"
"2710","Underkänd","Sollentuna","Man",19,"Privatist"
"2711","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2712","Underkänd","Sollentuna","Man",19,"Privatist"
"2713","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2714","Underkänd","Sollentuna","Man",19,"Privatist"
"2715","Godkänd","Sollentuna","Man",19,"Privatist"
"2716","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2717","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2718","Godkänd","Sollentuna","Man",19,"Privatist"
"2719","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2720","Underkänd","Sollentuna","Man",19,"Privatist"
"2721","Godkänd","Sollentuna","Man",19,"Privatist"
"2722","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2723","Godkänd","Sollentuna","Man",19,"Privatist"
"2724","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2725","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2726","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2727","Godkänd","Sollentuna","Man",19,"Privatist"
"2728","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2729","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2730","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2731","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2732","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2733","Godkänd","Sollentuna","Man",19,"Privatist"
"2734","Underkänd","Sollentuna","Man",19,"Privatist"
"2735","Underkänd","Sollentuna","Man",19,"Privatist"
"2736","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2737","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2738","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2739","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2740","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2741","Godkänd","Sollentuna","Man",19,"Privatist"
"2742","Underkänd","Sollentuna","Man",19,"Privatist"
"2743","Underkänd","Sollentuna","Man",19,"Privatist"
"2744","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2745","Underkänd","Sollentuna","Man",19,"Privatist"
"2746","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2747","Underkänd","Sollentuna","Man",19,"Privatist"
"2748","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2749","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2750","Godkänd","Sollentuna","Man",19,"Privatist"
"2751","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2752","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2753","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2754","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2755","Underkänd","Sollentuna","Man",19,"Privatist"
"2756","Godkänd","Sollentuna","Man",19,"Privatist"
"2757","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2758","Underkänd","Sollentuna","Man",19,"Privatist"
"2759","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2760","Godkänd","Sollentuna","Man",19,"Privatist"
"2761","Underkänd","Sollentuna","Man",19,"Privatist"
"2762","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2763","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2764","Underkänd","Sollentuna","Man",19,"Privatist"
"2765","Underkänd","Sollentuna","Man",19,"Privatist"
"2766","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2767","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2768","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2769","Godkänd","Sollentuna","Man",19,"Privatist"
"2770","Godkänd","Sollentuna","Man",19,"Privatist"
"2771","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2772","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2773","Underkänd","Sollentuna","Man",19,"Privatist"
"2774","Underkänd","Sollentuna","Man",19,"Privatist"
"2775","Underkänd","Sollentuna","Man",19,"Privatist"
"2776","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2777","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2778","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2779","Underkänd","Sollentuna","Man",19,"Privatist"
"2780","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2781","Underkänd","Sollentuna","Man",19,"Privatist"
"2782","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2783","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2784","Godkänd","Sollentuna","Man",19,"Privatist"
"2785","Underkänd","Sollentuna","Man",19,"Privatist"
"2786","Underkänd","Sollentuna","Man",19,"Privatist"
"2787","Underkänd","Sollentuna","Man",19,"Privatist"
"2788","Godkänd","Sollentuna","Man",19,"Privatist"
"2789","Underkänd","Sollentuna","Man",19,"Privatist"
"2790","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2791","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2792","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2793","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2794","Underkänd","Sollentuna","Man",19,"Privatist"
"2795","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2796","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2797","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2798","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2799","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2800","Underkänd","Sollentuna","Man",19,"Privatist"
"2801","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2802","Underkänd","Sollentuna","Man",19,"Privatist"
"2803","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2804","Godkänd","Sollentuna","Man",19,"Privatist"
"2805","Underkänd","Sollentuna","Man",19,"Privatist"
"2806","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2807","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2808","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2809","Underkänd","Sollentuna","Man",19,"Privatist"
"2810","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2811","Godkänd","Sollentuna","Man",19,"Privatist"
"2812","Godkänd","Sollentuna","Man",19,"Privatist"
"2813","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2814","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2815","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2816","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2817","Underkänd","Sollentuna","Man",19,"Privatist"
"2818","Godkänd","Sollentuna","Man",19,"Privatist"
"2819","Godkänd","Sollentuna","Man",19,"Privatist"
"2820","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2821","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2822","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2823","Underkänd","Sollentuna","Man",19,"Privatist"
"2824","Godkänd","Sollentuna","Man",19,"Privatist"
"2825","Godkänd","Sollentuna","Man",19,"Privatist"
"2826","Godkänd","Sollentuna","Man",19,"Privatist"
"2827","Godkänd","Sollentuna","Man",19,"Privatist"
"2828","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2829","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2830","Underkänd","Sollentuna","Man",19,"Privatist"
"2831","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2832","Underkänd","Sollentuna","Man",19,"Privatist"
"2833","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2834","Godkänd","Sollentuna","Man",19,"Privatist"
"2835","Underkänd","Sollentuna","Man",19,"Privatist"
"2836","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2837","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2838","Underkänd","Sollentuna","Man",19,"Privatist"
"2839","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2840","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2841","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2842","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2843","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2844","Underkänd","Sollentuna","Man",19,"Privatist"
"2845","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2846","Underkänd","Sollentuna","Man",19,"Privatist"
"2847","Underkänd","Sollentuna","Man",19,"Privatist"
"2848","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2849","Underkänd","Sollentuna","Man",19,"Privatist"
"2850","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2851","Godkänd","Sollentuna","Man",19,"Privatist"
"2852","Underkänd","Sollentuna","Man",19,"Privatist"
"2853","Godkänd","Sollentuna","Man",19,"Privatist"
"2854","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2855","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2856","Underkänd","Sollentuna","Man",19,"Privatist"
"2857","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2858","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2859","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2860","Underkänd","Sollentuna","Man",19,"Privatist"
"2861","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2862","Underkänd","Sollentuna","Man",19,"Privatist"
"2863","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2864","Underkänd","Sollentuna","Man",19,"Privatist"
"2865","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2866","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2867","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2868","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2869","Underkänd","Sollentuna","Man",19,"Privatist"
"2870","Underkänd","Sollentuna","Man",19,"Privatist"
"2871","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2872","Underkänd","Sollentuna","Man",19,"Privatist"
"2873","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2874","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2875","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2876","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2877","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2878","Underkänd","Sollentuna","Man",19,"Privatist"
"2879","Underkänd","Sollentuna","Man",19,"Privatist"
"2880","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2881","Underkänd","Sollentuna","Man",19,"Privatist"
"2882","Underkänd","Sollentuna","Man",19,"Privatist"
"2883","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2884","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2885","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2886","Godkänd","Sollentuna","Man",19,"Privatist"
"2887","Godkänd","Sollentuna","Man",19,"Privatist"
"2888","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2889","Underkänd","Sollentuna","Man",19,"Privatist"
"2890","Underkänd","Sollentuna","Man",19,"Privatist"
"2891","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2892","Underkänd","Sollentuna","Man",19,"Privatist"
"2893","Underkänd","Sollentuna","Man",19,"Privatist"
"2894","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2895","Underkänd","Sollentuna","Man",19,"Privatist"
"2896","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2897","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2898","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2899","Underkänd","Sollentuna","Man",19,"Privatist"
"2900","Godkänd","Sollentuna","Man",19,"Privatist"
"2901","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2902","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2903","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2904","Godkänd","Sollentuna","Man",19,"Privatist"
"2905","Godkänd","Sollentuna","Man",19,"Privatist"
"2906","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2907","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2908","Godkänd","Sollentuna","Man",19,"Privatist"
"2909","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2910","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2911","Underkänd","Sollentuna","Man",19,"Privatist"
"2912","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2913","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2914","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2915","Underkänd","Sollentuna","Man",19,"Privatist"
"2916","Underkänd","Sollentuna","Man",19,"Privatist"
"2917","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2918","Underkänd","Sollentuna","Man",19,"Privatist"
"2919","Underkänd","Sollentuna","Man",19,"Privatist"
"2920","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2921","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2922","Underkänd","Sollentuna","Man",19,"Privatist"
"2923","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2924","Godkänd","Sollentuna","Man",19,"Privatist"
"2925","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2926","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2927","Godkänd","Sollentuna","Man",19,"Privatist"
"2928","Godkänd","Sollentuna","Man",19,"Privatist"
"2929","Godkänd","Sollentuna","Man",19,"Privatist"
"2930","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2931","Underkänd","Sollentuna","Man",19,"Privatist"
"2932","Godkänd","Sollentuna","Man",19,"Privatist"
"2933","Underkänd","Sollentuna","Man",19,"Privatist"
"2934","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2935","Underkänd","Sollentuna","Man",19,"Privatist"
"2936","Godkänd","Sollentuna","Man",19,"Privatist"
"2937","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2938","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2939","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2940","Underkänd","Sollentuna","Man",19,"Privatist"
"2941","Underkänd","Sollentuna","Man",19,"Privatist"
"2942","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2943","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2944","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2945","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2946","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2947","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2948","Underkänd","Sollentuna","Man",19,"Privatist"
"2949","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2950","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2951","Godkänd","Sollentuna","Man",19,"Privatist"
"2952","Underkänd","Sollentuna","Man",19,"Trafikskola"
"2953","Godkänd","Sollentuna","Man",19,"Privatist"
"2954","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2955","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2956","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2957","Godkänd","Sollentuna","Man",19,"Privatist"
"2958","Underkänd","Sollentuna","Man",19,"Privatist"
"2959","Godkänd","Sollentuna","Man",19,"Privatist"
"2960","Godkänd","Sollentuna","Man",19,"Privatist"
"2961","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2962","Underkänd","Sollentuna","Man",19,"Privatist"
"2963","Godkänd","Sollentuna","Man",19,"Privatist"
"2964","Underkänd","Sollentuna","Man",19,"Privatist"
"2965","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2966","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2967","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2968","Underkänd","Sollentuna","Man",19,"Privatist"
"2969","Underkänd","Sollentuna","Man",19,"Privatist"
"2970","Godkänd","Sollentuna","Man",19,"Privatist"
"2971","Underkänd","Sollentuna","Man",19,"Privatist"
"2972","Underkänd","Sollentuna","Man",19,"Privatist"
"2973","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"2974","Godkänd","Sollentuna","Man",19,"Privatist"
"2975","Godkänd","Sollentuna","Man",19,"Privatist"
"2976","Underkänd","Sollentuna","Man",19,"Privatist"
"2977","Underkänd","Sollentuna","Man",19,"Privatist"
"2978","Underkänd","Sollentuna","Man",19,"Privatist"
"2979","Underkänd","Sollentuna","Man",19,"Privatist"
"2980","Godkänd","Sollentuna","Man",19,"Privatist"
"2981","Godkänd","Sollentuna","Man",19,"Privatist"
"2982","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"2983","Godkänd","Sollentuna","Man",19,"Privatist"
"2984","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2985","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2986","Underkänd","Sollentuna","Man",19,"Privatist"
"2987","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2988","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2989","Godkänd","Sollentuna","Man",19,"Trafikskola"
"2990","Godkänd","Sollentuna","Man",19,"Privatist"
"2991","Underkänd","Sollentuna","Man",19,"Privatist"
"2992","Godkänd","Sollentuna","Man",19,"Privatist"
"2993","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2994","Godkänd","Sollentuna","Man",19,"Privatist"
"2995","Underkänd","Sollentuna","Man",19,"Privatist"
"2996","Underkänd","Sollentuna","Man",19,"Privatist"
"2997","Godkänd","Sollentuna","Man",19,"Privatist"
"2998","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"2999","Godkänd","Sollentuna","Man",19,"Privatist"
"3000","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"3001","Godkänd","Sollentuna","Man",19,"Privatist"
"3002","Underkänd","Sollentuna","Man",19,"Privatist"
"3003","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"3004","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"3005","Underkänd","Sollentuna","Man",19,"Privatist"
"3006","Underkänd","Sollentuna","Man",19,"Privatist"
"3007","Godkänd","Sollentuna","Man",19,"Privatist"
"3008","Godkänd","Sollentuna","Man",19,"Privatist"
"3009","Underkänd","Sollentuna","Man",19,"Privatist"
"3010","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"3011","Underkänd","Sollentuna","Man",19,"Trafikskola"
"3012","Underkänd","Sollentuna","Man",19,"Trafikskola"
"3013","Underkänd","Sollentuna","Man",19,"Privatist"
"3014","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"3015","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"3016","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"3017","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"3018","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"3019","Underkänd","Sollentuna","Man",19,"Privatist"
"3020","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"3021","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"3022","Underkänd","Sollentuna","Man",19,"Privatist"
"3023","Godkänd","Sollentuna","Man",19,"Privatist"
"3024","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"3025","Godkänd","Sollentuna","Man",19,"Trafikskola"
"3026","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"3027","Underkänd","Sollentuna","Man",19,"Trafikskola"
"3028","Godkänd","Sollentuna","Man",19,"Privatist"
"3029","Godkänd","Sollentuna","Man",19,"Trafikskola"
"3030","Godkänd","Sollentuna","Kvinna",19,"Trafikskola"
"3031","Godkänd","Sollentuna","Man",19,"Privatist"
"3032","Godkänd","Sollentuna","Kvinna",19,"Privatist"
"3033","Underkänd","Sollentuna","Man",19,"Privatist"
"3034","Underkänd","Sollentuna","Kvinna",19,"Trafikskola"
"3035","Underkänd","Sollentuna","Man",19,"Privatist"
"3036","Underkänd","Sollentuna","Kvinna",19,"Privatist"
"3037","Underkänd","Sollentuna","Man",19,"Privatist"
"3038","Underkänd","Sollentuna","Man",19,"Privatist"
